id,uid,date,attendance,time_valid,neutral_site,conference_competition,play_by_play_available,recent,start_date,broadcast,highlights,notes_type,notes_headline,broadcast_market,broadcast_name,type_id,type_abbreviation,venue_id,venue_full_name,venue_address_city,venue_address_state,venue_indoor,status_clock,status_display_clock,status_period,status_type_id,status_type_name,status_type_state,status_type_completed,status_type_description,status_type_detail,status_type_short_detail,format_regulation_periods,home_id,home_uid,home_location,home_name,home_abbreviation,home_display_name,home_short_display_name,home_color,home_alternate_color,home_is_active,home_venue_id,home_logo,home_score,home_winner,home_linescores,home_records,away_id,away_uid,away_location,away_name,away_abbreviation,away_display_name,away_short_display_name,away_color,away_alternate_color,away_is_active,away_venue_id,away_logo,away_score,away_winner,away_linescores,away_records,game_id,season,season_type,status_type_alt_detail,is_postseason,month,day,year
401267151,s:40~l:46~e:401267151~c:401267151,2020-12-24 00:00:00+00:00,0,True,False,False,True,False,2020-12-24T00:00Z,,[],,,home,FxMW,1,STD,2183,Gainbridge Fieldhouse,Indianapolis,IN,True,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,11,s:40~l:46~t:11,Indiana,Pacers,IND,Indiana Pacers,Pacers,061642,ffd520,True,2183,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/ind.png,121,True,"[{'value': 35.0, 'displayValue': '35', 'period': 1}
 {'value': 26.0, 'displayValue': '26', 'period': 2}
 {'value': 27.0, 'displayValue': '27', 'period': 3}
 {'value': 33.0, 'displayValue': '33', 'period': 4}]","[{'name': 'overall', 'abbreviation': 'Game', 'type': 'total', 'summary': '1-0'}
 {'name': 'Home', 'abbreviation': None, 'type': 'home', 'summary': '1-0'}
 {'name': 'Road', 'abbreviation': None, 'type': 'road', 'summary': '0-0'}]",18,s:40~l:46~t:18,New York,Knicks,NY,New York Knicks,Knicks,225EA8,f58426,True,1830,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/ny.png,107,False,"[{'value': 33.0, 'displayValue': '33', 'period': 1}
 {'value': 33.0, 'displayValue': '33', 'period': 2}
 {'value': 16.0, 'displayValue': '16', 'period': 3}
 {'value': 25.0, 'displayValue': '25', 'period': 4}]","[{'name': 'overall', 'abbreviation': 'Game', 'type': 'total', 'summary': '0-1'}
 {'name': 'Home', 'abbreviation': None, 'type': 'home', 'summary': '0-0'}
 {'name': 'Road', 'abbreviation': None, 'type': 'road', 'summary': '0-1'}]",401267151,2021,2,,0,12,24,2020
401267152,s:40~l:46~e:401267152~c:401267152,2020-12-24 00:00:00+00:00,3396,True,False,False,True,False,2020-12-24T00:00Z,,[],,,home,FSNFL,1,STD,3432,Kia Center,Orlando,FL,True,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,19,s:40~l:46~t:19,Orlando,Magic,ORL,Orlando Magic,Magic,0860A8,9ca0a3,True,3432,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/orl.png,113,True,"[{'value': 27.0, 'displayValue': '27', 'period': 1}
 {'value': 29.0, 'displayValue': '29', 'period': 2}
 {'value': 23.0, 'displayValue': '23', 'period': 3}
 {'value': 34.0, 'displayValue': '34', 'period': 4}]","[{'name': 'overall', 'abbreviation': 'Game', 'type': 'total', 'summary': '1-0'}
 {'name': 'Home', 'abbreviation': None, 'type': 'home', 'summary': '1-0'}
 {'name': 'Road', 'abbreviation': None, 'type': 'road', 'summary': '0-0'}]",14,s:40~l:46~t:14,Miami,Heat,MIA,Miami Heat,Heat,000000,000000,True,3438,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mia.png,107,False,"[{'value': 29.0, 'displayValue': '29', 'period': 1}
 {'value': 24.0, 'displayValue': '24', 'period': 2}
 {'value': 30.0, 'displayValue': '30', 'period': 3}
 {'value': 24.0, 'displayValue': '24', 'period': 4}]","[{'name': 'overall', 'abbreviation': 'Game', 'type': 'total', 'summary': '0-1'}
 {'name': 'Home', 'abbreviation': None, 'type': 'home', 'summary': '0-0'}
 {'name': 'Road', 'abbreviation': None, 'type': 'road', 'summary': '0-1'}]",401267152,2021,2,,0,12,24,2020
401267173,s:40~l:46~e:401267173~c:401267173,2020-12-24 00:00:00+00:00,0,True,False,False,True,False,2020-12-24T00:00Z,,[],,,home,CSN,1,STD,1845,Xfinity Mobile Arena,Philadelphia,PA,True,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,20,s:40~l:46~t:20,Philadelphia,76ers,PHI,Philadelphia 76ers,76ers,000000,e01234,True,1845,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/phi.png,113,True,"[{'value': 30.0, 'displayValue': '30', 'period': 1}
 {'value': 28.0, 'displayValue': '28', 'period': 2}
 {'value': 15.0, 'displayValue': '15', 'period': 3}
 {'value': 40.0, 'displayValue': '40', 'period': 4}]","[{'name': 'overall', 'abbreviation': 'Game', 'type': 'total', 'summary': '1-0'}
 {'name': 'Home', 'abbreviation': None, 'type': 'home', 'summary': '1-0'}
 {'name': 'Road', 'abbreviation': None, 'type': 'road', 'summary': '0-0'}]",27,s:40~l:46~t:27,Washington,Wizards,WSH,Washington Wizards,Wizards,0E3764,002b5c,True,1823,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/wsh.png,107,False,"[{'value': 26.0, 'displayValue': '26', 'period': 1}
 {'value': 33.0, 'displayValue': '33', 'period': 2}
 {'value': 24.0, 'displayValue': '24', 'period': 3}
 {'value': 24.0, 'displayValue': '24', 'period': 4}]","[{'name': 'overall', 'abbreviation': 'Game', 'type': 'total', 'summary': '0-1'}
 {'name': 'Home', 'abbreviation': None, 'type': 'home', 'summary': '0-0'}
 {'name': 'Road', 'abbreviation': None, 'type': 'road', 'summary': '0-1'}]",401267173,2021,2,,0,12,24,2020
401266804,s:40~l:46~e:401266804~c:401266804,2020-12-24 00:30:00+00:00,0,True,False,False,True,False,2020-12-24T00:30Z,TNT,[],,,national,TNT,1,STD,1824,TD Garden,Boston,MA,True,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,2,s:40~l:46~t:2,Boston,Celtics,BOS,Boston Celtics,Celtics,006532,ffffff,True,1824,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/bos.png,122,True,"[{'value': 31.0, 'displayValue': '31', 'period': 1}
 {'value': 33.0, 'displayValue': '33', 'period': 2}
 {'value': 37.0, 'displayValue': '37', 'period': 3}
 {'value': 21.0, 'displayValue': '21', 'period': 4}]","[{'name': 'overall', 'abbreviation': 'Game', 'type': 'total', 'summary': '1-0'}
 {'name': 'Home', 'abbreviation': None, 'type': 'home', 'summary': '1-0'}
 {'name': 'Road', 'abbreviation': None, 'type': 'road', 'summary': '0-0'}]",15,s:40~l:46~t:15,Milwaukee,Bucks,MIL,Milwaukee Bucks,Bucks,003813,eee1c6,True,2099,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mil.png,121,False,"[{'value': 34.0, 'displayValue': '34', 'period': 1}
 {'value': 25.0, 'displayValue': '25', 'period': 2}
 {'value': 25.0, 'displayValue': '25', 'period': 3}
 {'value': 37.0, 'displayValue': '37', 'period': 4}]","[{'name': 'overall', 'abbreviation': 'Game', 'type': 'total', 'summary': '0-1'}
 {'name': 'Home', 'abbreviation': None, 'type': 'home', 'summary': '0-0'}
 {'name': 'Road', 'abbreviation': None, 'type': 'road', 'summary': '0-1'}]",401266804,2021,2,,0,12,24,2020
401267174,s:40~l:46~e:401267174~c:401267174,2020-12-24 00:30:00+00:00,3800,True,False,False,True,False,2020-12-24T00:30Z,,[],,,home,TSN,1,STD,1396,Benchmark International Arena,Tampa,FL,True,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,28,s:40~l:46~t:28,Toronto,Raptors,TOR,Toronto Raptors,Raptors,CE0F41,000000,True,1838,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/tor.png,99,False,"[{'value': 26.0, 'displayValue': '26', 'period': 1}
 {'value': 31.0, 'displayValue': '31', 'period': 2}
 {'value': 22.0, 'displayValue': '22', 'period': 3}
 {'value': 20.0, 'displayValue': '20', 'period': 4}]","[{'name': 'overall', 'abbreviation': 'Game', 'type': 'total', 'summary': '0-1'}
 {'name': 'Home', 'abbreviation': None, 'type': 'home', 'summary': '0-1'}
 {'name': 'Road', 'abbreviation': None, 'type': 'road', 'summary': '0-0'}]",3,s:40~l:46~t:3,New Orleans,Pelicans,NO,New Orleans Pelicans,Pelicans,002a5c,b4975a,True,985,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/no.png,113,True,"[{'value': 23.0, 'displayValue': '23', 'period': 1}
 {'value': 27.0, 'displayValue': '27', 'period': 2}
 {'value': 38.0, 'displayValue': '38', 'period': 3}
 {'value': 25.0, 'displayValue': '25', 'period': 4}]","[{'name': 'overall', 'abbreviation': 'Game', 'type': 'total', 'summary': '1-0'}
 {'name': 'Home', 'abbreviation': None, 'type': 'home', 'summary': '0-0'}
 {'name': 'Road', 'abbreviation': None, 'type': 'road', 'summary': '1-0'}]",401267174,2021,2,,0,12,24,2020
401267175,s:40~l:46~e:401267175~c:401267175,2020-12-24 01:00:00+00:00,0,True,False,False,True,False,2020-12-24T01:00Z,,[],,,home,CSNC,1,STD,1847,United Center,Chicago,IL,True,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,4,s:40~l:46~t:4,Chicago,Bulls,CHI,Chicago Bulls,Bulls,000000,000000,True,1847,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/chi.png,104,False,"[{'value': 29.0, 'displayValue': '29', 'period': 1}
 {'value': 30.0, 'displayValue': '30', 'period': 2}
 {'value': 20.0, 'displayValue': '20', 'period': 3}
 {'value': 25.0, 'displayValue': '25', 'period': 4}]","[{'name': 'overall', 'abbreviation': 'Game', 'type': 'total', 'summary': '0-1'}
 {'name': 'Home', 'abbreviation': None, 'type': 'home', 'summary': '0-1'}
 {'name': 'Road', 'abbreviation': None, 'type': 'road', 'summary': '0-0'}]",1,s:40~l:46~t:1,Atlanta,Hawks,ATL,Atlanta Hawks,Hawks,002B5C,fdb927,True,1827,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/atl.png,124,True,"[{'value': 42.0, 'displayValue': '42', 'period': 1}
 {'value': 41.0, 'displayValue': '41', 'period': 2}
 {'value': 28.0, 'displayValue': '28', 'period': 3}
 {'value': 13.0, 'displayValue': '13', 'period': 4}]","[{'name': 'overall', 'abbreviation': 'Game', 'type': 'total', 'summary': '1-0'}
 {'name': 'Home', 'abbreviation': None, 'type': 'home', 'summary': '0-0'}
 {'name': 'Road', 'abbreviation': None, 'type': 'road', 'summary': '1-0'}]",401267175,2021,2,,0,12,24,2020
401267176,s:40~l:46~e:401267176~c:401267176,2020-12-24 01:00:00+00:00,0,True,False,False,False,False,2020-12-24T01:00Z,,[],,,away,FSOK,1,STD,1394,Toyota Center (Houston),Houston,TX,True,0.0,0.0,0,6,STATUS_POSTPONED,post,False,Postponed,Postponed,Postponed,4,10,s:40~l:46~t:10,Houston,Rockets,HOU,Houston Rockets,Rockets,D40026,000000,True,1394,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/hou.png,0,,,"[{'name': 'overall', 'abbreviation': 'Total', 'type': 'total', 'summary': '17-55'}
 {'name': 'Home', 'abbreviation': None, 'type': 'home', 'summary': '9-27'}
 {'name': 'Road', 'abbreviation': None, 'type': 'road', 'summary': '8-28'}]",25,s:40~l:46~t:25,Oklahoma City,Thunder,OKC,Oklahoma City Thunder,Thunder,C67C03,ef3b24,True,2559,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/okc.png,0,,,"[{'name': 'overall', 'abbreviation': 'Total', 'type': 'total', 'summary': '22-50'}
 {'name': 'Home', 'abbreviation': None, 'type': 'home', 'summary': '10-26'}
 {'name': 'Road', 'abbreviation': None, 'type': 'road', 'summary': '12-24'}]",401267176,2021,2,,0,12,24,2020
401267177,s:40~l:46~e:401267177~c:401267177,2020-12-24 01:00:00+00:00,0,True,False,False,True,False,2020-12-24T01:00Z,,[],,,away,FxSW,1,STD,1392,FedExForum,Memphis,TN,True,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,29,s:40~l:46~t:29,Memphis,Grizzlies,MEM,Memphis Grizzlies,Grizzlies,5D76A8,12173f,True,1392,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mem.png,119,False,"[{'value': 33.0, 'displayValue': '33', 'period': 1}
 {'value': 20.0, 'displayValue': '20', 'period': 2}
 {'value': 35.0, 'displayValue': '35', 'period': 3}
 {'value': 31.0, 'displayValue': '31', 'period': 4}]","[{'name': 'overall', 'abbreviation': 'Game', 'type': 'total', 'summary': '0-1'}
 {'name': 'Home', 'abbreviation': None, 'type': 'home', 'summary': '0-1'}
 {'name': 'Road', 'abbreviation': None, 'type': 'road', 'summary': '0-0'}]",24,s:40~l:46~t:24,San Antonio,Spurs,SA,San Antonio Spurs,Spurs,000000,c4ced4,True,780,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/sa.png,131,True,"[{'value': 30.0, 'displayValue': '30', 'period': 1}
 {'value': 36.0, 'displayValue': '36', 'period': 2}
 {'value': 33.0, 'displayValue': '33', 'period': 3}
 {'value': 32.0, 'displayValue': '32', 'period': 4}]","[{'name': 'overall', 'abbreviation': 'Game', 'type': 'total', 'summary': '1-0'}
 {'name': 'Home', 'abbreviation': None, 'type': 'home', 'summary': '0-0'}
 {'name': 'Road', 'abbreviation': None, 'type': 'road', 'summary': '1-0'}]",401267177,2021,2,,0,12,24,2020
401267178,s:40~l:46~e:401267178~c:401267178,2020-12-24 01:00:00+00:00,0,True,False,False,True,False,2020-12-24T01:00Z,,[],,,away,FxDt,1,STD,2029,Target Center,Minneapolis,MN,True,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,16,s:40~l:46~t:16,Minnesota,Timberwolves,MIN,Minnesota Timberwolves,Timberwolves,0E3764,79bc43,True,2029,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/min.png,111,True,"[{'value': 25.0, 'displayValue': '25', 'period': 1}
 {'value': 31.0, 'displayValue': '31', 'period': 2}
 {'value': 24.0, 'displayValue': '24', 'period': 3}
 {'value': 31.0, 'displayValue': '31', 'period': 4}]","[{'name': 'overall', 'abbreviation': 'Game', 'type': 'total', 'summary': '1-0'}
 {'name': 'Home', 'abbreviation': None, 'type': 'home', 'summary': '1-0'}
 {'name': 'Road', 'abbreviation': None, 'type': 'road', 'summary': '0-0'}]",8,s:40~l:46~t:8,Detroit,Pistons,DET,Detroit Pistons,Pistons,FA002C,c8102e,True,5311,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/det.png,101,False,"[{'value': 34.0, 'displayValue': '34', 'period': 1}
 {'value': 23.0, 'displayValue': '23', 'period': 2}
 {'value': 28.0, 'displayValue': '28', 'period': 3}
 {'value': 16.0, 'displayValue': '16', 'period': 4}]","[{'name': 'overall', 'abbreviation': 'Game', 'type': 'total', 'summary': '0-1'}
 {'name': 'Home', 'abbreviation': None, 'type': 'home', 'summary': '0-0'}
 {'name': 'Road', 'abbreviation': None, 'type': 'road', 'summary': '0-1'}]",401267178,2021,2,,0,12,24,2020
401267179,s:40~l:46~e:401267179~c:401267179,2020-12-24 02:00:00+00:00,0,True,False,False,True,False,2020-12-24T02:00Z,,[],,,home,Altitude Sports,1,STD,892,Ball Arena,Denver,CO,True,0.0,0.0,5,3,STATUS_FINAL,post,True,Final,Final/OT,Final/OT,4,7,s:40~l:46~t:7,Denver,Nuggets,DEN,Denver Nuggets,Nuggets,0860A8,fec524,True,892,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/den.png,122,False,"[{'value': 31.0, 'displayValue': '31', 'period': 1}
 {'value': 29.0, 'displayValue': '29', 'period': 2}
 {'value': 24.0, 'displayValue': '24', 'period': 3}
 {'value': 28.0, 'displayValue': '28', 'period': 4}
 {'value': 10.0, 'displayValue': '10', 'period': 5}]","[{'name': 'overall', 'abbreviation': 'Game', 'type': 'total', 'summary': '0-1'}
 {'name': 'Home', 'abbreviation': None, 'type': 'home', 'summary': '0-1'}
 {'name': 'Road', 'abbreviation': None, 'type': 'road', 'summary': '0-0'}]",23,s:40~l:46~t:23,Sacramento,Kings,SAC,Sacramento Kings,Kings,393996,6a7a82,True,2247,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/sac.png,124,True,"[{'value': 25.0, 'displayValue': '25', 'period': 1}
 {'value': 28.0, 'displayValue': '28', 'period': 2}
 {'value': 36.0, 'displayValue': '36', 'period': 3}
 {'value': 23.0, 'displayValue': '23', 'period': 4}
 {'value': 12.0, 'displayValue': '12', 'period': 5}]","[{'name': 'overall', 'abbreviation': 'Game', 'type': 'total', 'summary': '1-0'}
 {'name': 'Home', 'abbreviation': None, 'type': 'home', 'summary': '0-0'}
 {'name': 'Road', 'abbreviation': None, 'type': 'road', 'summary': '1-0'}]",401267179,2021,2,OT,0,12,24,2020
401267180,s:40~l:46~e:401267180~c:401267180,2020-12-24 03:00:00+00:00,0,True,False,False,True,False,2020-12-24T03:00Z,,[],,,home,CSNN,1,STD,3423,Moda Center,Portland,OR,True,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,22,s:40~l:46~t:22,Portland,Trail Blazers,POR,Portland Trail Blazers,Trail Blazers,000000,000000,True,3423,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/por.png,100,False,"[{'value': 25.0, 'displayValue': '25', 'period': 1}
 {'value': 19.0, 'displayValue': '19', 'period': 2}
 {'value': 24.0, 'displayValue': '24', 'period': 3}
 {'value': 32.0, 'displayValue': '32', 'period': 4}]","[{'name': 'overall', 'abbreviation': 'Game', 'type': 'total', 'summary': '0-1'}
 {'name': 'Home', 'abbreviation': None, 'type': 'home', 'summary': '0-1'}
 {'name': 'Road', 'abbreviation': None, 'type': 'road', 'summary': '0-0'}]",26,s:40~l:46~t:26,Utah,Jazz,UTAH,Utah Jazz,Jazz,06143F,79a3dc,True,3093,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/utah.png,120,True,"[{'value': 32.0, 'displayValue': '32', 'period': 1}
 {'value': 33.0, 'displayValue': '33', 'period': 2}
 {'value': 29.0, 'displayValue': '29', 'period': 3}
 {'value': 26.0, 'displayValue': '26', 'period': 4}]","[{'name': 'overall', 'abbreviation': 'Game', 'type': 'total', 'summary': '1-0'}
 {'name': 'Home', 'abbreviation': None, 'type': 'home', 'summary': '0-0'}
 {'name': 'Road', 'abbreviation': None, 'type': 'road', 'summary': '1-0'}]",401267180,2021,2,,0,12,24,2020
401266796,s:40~l:46~e:401266796~c:401266796,2020-12-24 03:30:00+00:00,0,True,False,False,True,False,2020-12-24T03:30Z,ESPN,[],,,national,ESPN,1,STD,1949,Mortgage Matchup Center,Phoenix,AZ,True,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,21,s:40~l:46~t:21,Phoenix,Suns,PHX,Phoenix Suns,Suns,23006a,e56020,True,1949,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/phx.png,106,True,"[{'value': 23.0, 'displayValue': '23', 'period': 1}
 {'value': 30.0, 'displayValue': '30', 'period': 2}
 {'value': 24.0, 'displayValue': '24', 'period': 3}
 {'value': 29.0, 'displayValue': '29', 'period': 4}]","[{'name': 'overall', 'abbreviation': 'Game', 'type': 'total', 'summary': '1-0'}
 {'name': 'Home', 'abbreviation': None, 'type': 'home', 'summary': '1-0'}
 {'name': 'Road', 'abbreviation': None, 'type': 'road', 'summary': '0-0'}]",6,s:40~l:46~t:6,Dallas,Mavericks,DAL,Dallas Mavericks,Mavericks,0C479D,bbc4ca,True,516,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/dal.png,102,False,"[{'value': 22.0, 'displayValue': '22', 'period': 1}
 {'value': 23.0, 'displayValue': '23', 'period': 2}
 {'value': 26.0, 'displayValue': '26', 'period': 3}
 {'value': 31.0, 'displayValue': '31', 'period': 4}]","[{'name': 'overall', 'abbreviation': 'Game', 'type': 'total', 'summary': '0-1'}
 {'name': 'Home', 'abbreviation': None, 'type': 'home', 'summary': '0-0'}
 {'name': 'Road', 'abbreviation': None, 'type': 'road', 'summary': '0-1'}]",401266796,2021,2,,0,12,24,2020
401266794,s:40~l:46~e:401266794~c:401266794,2020-12-25 17:00:00+00:00,0,True,False,False,True,False,2020-12-25T17:00Z,ESPN,[],,,national,ESPN,1,STD,3438,Kaseya Center,Miami,FL,True,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,14,s:40~l:46~t:14,Miami,Heat,MIA,Miami Heat,Heat,000000,000000,True,3438,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mia.png,111,True,"[{'value': 29.0, 'displayValue': '29', 'period': 1}
 {'value': 37.0, 'displayValue': '37', 'period': 2}
 {'value': 22.0, 'displayValue': '22', 'period': 3}
 {'value': 23.0, 'displayValue': '23', 'period': 4}]","[{'name': 'overall', 'abbreviation': 'Game', 'type': 'total', 'summary': '1-1'}
 {'name': 'Home', 'abbreviation': None, 'type': 'home', 'summary': '1-0'}
 {'name': 'Road', 'abbreviation': None, 'type': 'road', 'summary': '0-1'}]",3,s:40~l:46~t:3,New Orleans,Pelicans,NO,New Orleans Pelicans,Pelicans,002a5c,b4975a,True,985,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/no.png,98,False,"[{'value': 26.0, 'displayValue': '26', 'period': 1}
 {'value': 27.0, 'displayValue': '27', 'period': 2}
 {'value': 26.0, 'displayValue': '26', 'period': 3}
 {'value': 19.0, 'displayValue': '19', 'period': 4}]","[{'name': 'overall', 'abbreviation': 'Game', 'type': 'total', 'summary': '1-1'}
 {'name': 'Home', 'abbreviation': None, 'type': 'home', 'summary': '0-0'}
 {'name': 'Road', 'abbreviation': None, 'type': 'road', 'summary': '1-1'}]",401266794,2021,2,,0,12,25,2020
401266797,s:40~l:46~e:401266797~c:401266797,2020-12-25 19:30:00+00:00,0,True,False,False,True,False,2020-12-25T19:30Z,ABC,[],,,national,ABC,1,STD,5777,Fiserv Forum,Milwaukee,WI,True,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,15,s:40~l:46~t:15,Milwaukee,Bucks,MIL,Milwaukee Bucks,Bucks,003813,eee1c6,True,2099,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mil.png,138,True,"[{'value': 33.0, 'displayValue': '33', 'period': 1}
 {'value': 33.0, 'displayValue': '33', 'period': 2}
 {'value': 34.0, 'displayValue': '34', 'period': 3}
 {'value': 38.0, 'displayValue': '38', 'period': 4}]","[{'name': 'overall', 'abbreviation': 'Game', 'type': 'total', 'summary': '1-1'}
 {'name': 'Home', 'abbreviation': None, 'type': 'home', 'summary': '1-0'}
 {'name': 'Road', 'abbreviation': None, 'type': 'road', 'summary': '0-1'}]",9,s:40~l:46~t:9,Golden State,Warriors,GS,Golden State Warriors,Warriors,003da5,1d428a,True,2465,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/gs.png,99,False,"[{'value': 25.0, 'displayValue': '25', 'period': 1}
 {'value': 31.0, 'displayValue': '31', 'period': 2}
 {'value': 20.0, 'displayValue': '20', 'period': 3}
 {'value': 23.0, 'displayValue': '23', 'period': 4}]","[{'name': 'overall', 'abbreviation': 'Game', 'type': 'total', 'summary': '0-2'}
 {'name': 'Home', 'abbreviation': None, 'type': 'home', 'summary': '0-0'}
 {'name': 'Road', 'abbreviation': None, 'type': 'road', 'summary': '0-2'}]",401266797,2021,2,,0,12,25,2020
401266798,s:40~l:46~e:401266798~c:401266798,2020-12-25 22:00:00+00:00,0,True,False,False,True,False,2020-12-25T22:00Z,ABC,[],,,national,ABC,1,STD,1824,TD Garden,Boston,MA,True,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,2,s:40~l:46~t:2,Boston,Celtics,BOS,Boston Celtics,Celtics,006532,ffffff,True,1824,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/bos.png,95,False,"[{'value': 22.0, 'displayValue': '22', 'period': 1}
 {'value': 32.0, 'displayValue': '32', 'period': 2}
 {'value': 23.0, 'displayValue': '23', 'period': 3}
 {'value': 18.0, 'displayValue': '18', 'period': 4}]","[{'name': 'overall', 'abbreviation': 'Game', 'type': 'total', 'summary': '1-1'}
 {'name': 'Home', 'abbreviation': None, 'type': 'home', 'summary': '1-1'}
 {'name': 'Road', 'abbreviation': None, 'type': 'road', 'summary': '0-0'}]",17,s:40~l:46~t:17,Brooklyn,Nets,BKN,Brooklyn Nets,Nets,000000,ffffff,True,1826,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/bkn.png,123,True,"[{'value': 26.0, 'displayValue': '26', 'period': 1}
 {'value': 25.0, 'displayValue': '25', 'period': 2}
 {'value': 35.0, 'displayValue': '35', 'period': 3}
 {'value': 37.0, 'displayValue': '37', 'period': 4}]","[{'name': 'overall', 'abbreviation': 'Game', 'type': 'total', 'summary': '2-0'}
 {'name': 'Home', 'abbreviation': None, 'type': 'home', 'summary': '1-0'}
 {'name': 'Road', 'abbreviation': None, 'type': 'road', 'summary': '1-0'}]",401266798,2021,2,,0,12,25,2020
401266799,s:40~l:46~e:401266799~c:401266799,2020-12-26 01:00:00+00:00,0,True,False,False,True,False,2020-12-26T01:00Z,ABC/ESPN,[],,,national,ABC,1,STD,1841,crypto.com Arena,Los Angeles,CA,True,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,13,s:40~l:46~t:13,Los Angeles,Lakers,LAL,Los Angeles Lakers,Lakers,542582,fdb927,True,1841,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/lal.png,138,True,"[{'value': 33.0, 'displayValue': '33', 'period': 1}
 {'value': 36.0, 'displayValue': '36', 'period': 2}
 {'value': 30.0, 'displayValue': '30', 'period': 3}
 {'value': 39.0, 'displayValue': '39', 'period': 4}]","[{'name': 'overall', 'abbreviation': 'Game', 'type': 'total', 'summary': '1-1'}
 {'name': 'Home', 'abbreviation': None, 'type': 'home', 'summary': '1-1'}
 {'name': 'Road', 'abbreviation': None, 'type': 'road', 'summary': '0-0'}]",6,s:40~l:46~t:6,Dallas,Mavericks,DAL,Dallas Mavericks,Mavericks,0C479D,bbc4ca,True,516,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/dal.png,115,False,"[{'value': 30.0, 'displayValue': '30', 'period': 1}
 {'value': 27.0, 'displayValue': '27', 'period': 2}
 {'value': 28.0, 'displayValue': '28', 'period': 3}
 {'value': 30.0, 'displayValue': '30', 'period': 4}]","[{'name': 'overall', 'abbreviation': 'Game', 'type': 'total', 'summary': '0-2'}
 {'name': 'Home', 'abbreviation': None, 'type': 'home', 'summary': '0-0'}
 {'name': 'Road', 'abbreviation': None, 'type': 'road', 'summary': '0-2'}]",401266799,2021,2,,0,12,26,2020
